05.12.2019 16:58:50.016 [http-bio-8888-exec-3] DEBUG  o.h.c.a.EntityBinder - Import with entity name BooksEntity
05.12.2019 16:58:50.017 [http-bio-8888-exec-3] DEBUG  o.h.b.m.r.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=DB_BOOKS}, physicalName=Name{catalog=null, schema=DB_BOOKS}]
05.12.2019 16:58:50.018 [http-bio-8888-exec-3] DEBUG  o.h.c.a.EntityBinder - Bind entity myApp.model.BooksEntity on table BOOKS
05.12.2019 16:58:50.042 [http-bio-8888-exec-3] DEBUG  o.h.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(DB_BOOKS.BOOKS), mappingColumn=bookId, insertable=true, updatable=true, unique=false}
05.12.2019 16:58:50.046 [http-bio-8888-exec-3] DEBUG  o.h.c.a.PropertyBinder - MetadataSourceProcessor property bookId with lazy=false
05.12.2019 16:58:50.048 [http-bio-8888-exec-3] DEBUG  o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [myApp.model.BooksEntity:bookId]
05.12.2019 16:58:50.050 [http-bio-8888-exec-3] DEBUG  o.h.c.a.SimpleValueBinder - building SimpleValue for bookId
05.12.2019 16:58:50.052 [http-bio-8888-exec-3] DEBUG  o.h.c.a.PropertyBinder - Building property bookId
05.12.2019 16:58:50.055 [http-bio-8888-exec-3] DEBUG  o.h.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='author', referencedColumn='', mappedBy=''}
05.12.2019 16:58:50.056 [http-bio-8888-exec-3] DEBUG  o.h.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(DB_BOOKS.BOOKS), mappingColumn=author, insertable=true, updatable=true, unique=false}
05.12.2019 16:58:50.059 [http-bio-8888-exec-3] DEBUG  o.h.c.a.PropertyBinder - Building property author
05.12.2019 16:58:50.059 [http-bio-8888-exec-3] DEBUG  o.h.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(DB_BOOKS.BOOKS), mappingColumn=cost, insertable=true, updatable=true, unique=false}
05.12.2019 16:58:50.059 [http-bio-8888-exec-3] DEBUG  o.h.c.a.PropertyBinder - MetadataSourceProcessor property cost with lazy=false
05.12.2019 16:58:50.060 [http-bio-8888-exec-3] DEBUG  o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [myApp.model.BooksEntity:cost]
05.12.2019 16:58:50.060 [http-bio-8888-exec-3] DEBUG  o.h.c.a.SimpleValueBinder - building SimpleValue for cost
